t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10
4.48979591836735,-1.71232917407554,-1.83898823852457,1.7677493653529,-1.75835160693202,0.722491829711347,1.7579596445216,1.53213268721923,0.577255211171095,-1.99303497659433,-1.77321731896405,1.72748972425094,0.991618808460759,1.29493676873198,1.5668748726855,1.43669489815929,1.7335895977724,1.69773378298516,1.54864753929996,-0.110454397801235,-1.80006470998771,56,56,56,56,56,56,56,56,56,56
4.69387755102041,-1.78304343505236,-1.90825203177421,1.85089812897542,-1.82898951862851,0.721157912193229,1.82866590861774,1.58804097481957,0.648767359908072,-2.09089734409274,-1.84311924007353,1.79819681932988,1.06374735305076,1.35049109446857,1.63765824242132,1.53668600108377,1.80430468963805,1.78064496062484,1.61854755777649,-0.131020316881234,-1.87157499893416,54,54,54,54,54,54,54,54,54,54
4.89795918367347,-1.85375778331822,-1.97639190591386,1.93391244758694,-1.90001101066346,0.742436310334762,1.89937217271388,1.64412755401289,0.720551347587934,-2.18468744170463,-1.91291173244068,1.86890382711082,1.13693859263743,1.40624612030001,1.70805673437343,1.63439592776745,1.8750197815037,1.8634356342203,1.68816838162093,-0.165710626622612,-1.94319209193004,52,52,52,52,52,52,52,52,52,52
5.10204081632653,-1.92447213158409,-2.04531208240742,2.01667141191551,-1.97063895683784,0.763930941206227,1.97007843681002,1.70065411456624,0.791773723898789,-2.27492437046396,-1.98276976323763,1.93961083489175,1.20939554035189,1.46237947779146,1.77885004775251,1.73205851448161,1.94573487336935,1.94592653039684,1.75836363155021,-0.208806991760345,-2.01474525771027,50,50,50,50,50,50,50,50,50,50
5.30612244897959,-1.99518647984996,-2.11468493810677,2.0995341944278,-2.04126477555451,0.789363141068732,2.04078470090615,1.75799503698336,0.863018613796687,-2.3624793449085,-2.05274006514974,2.01031784267269,1.28141919543907,1.51835946773716,1.84964548355596,1.8287704744977,2.016449965235,2.0278534406056,1.82853603113464,-0.257119789754407,-2.08618863984135,48,48,48,48,48,48,48,48,48,48
5.51020408163265,-2.06590082811583,-2.18359703038041,2.17008093932305,-2.11189347579877,0.694618547789707,2.11149107006609,1.8288416775164,0.935077596588908,-2.45354752348883,-2.12251955079194,2.08102485045363,1.35388383190728,1.58923369990009,1.92043804461858,1.86076206783707,2.08716495204981,2.09842789437736,1.8978721905246,-0.298430646076462,-2.15781840588529,46,46,46,46,46,46,46,46,46,46
5.71428571428571,-2.1366151763817,-2.25249348387037,2.25293096971221,-2.18252217604304,0.737635238799528,2.18219733412411,1.88538740405755,1.0064973825561,-2.54346920583183,-2.19249056844015,2.15173185823457,1.42636333726228,1.64523256117882,1.99123060568121,1.95103700508194,2.15788004395358,2.18090565386399,1.96786657724525,-0.342180972299296,-2.2292610870309,44,44,44,44,44,44,44,44,44,44
5.91836734693878,-2.20732952464756,-2.32152539687518,2.32347003260974,-2.2531508762873,0.656309299842555,2.25290370332129,1.95624783039816,1.07843835947723,-2.63357768927496,-2.26226933539069,2.2224388660155,1.49871383820662,1.71611443901468,2.06202316674384,2.00922713871959,2.22859503073115,2.25146626595619,2.03732516807197,-0.385545257276434,-2.30089155319484,42,42,42,42,42,42,42,42,42,42
6.12244897959184,-2.27804387291343,-2.39057030365685,2.39400909550728,-2.32377957653157,0.622964748238749,2.32361007251847,2.02621290509185,1.15242073007911,-2.72306388925707,-2.33212711072561,2.29314587379644,1.57105193914595,1.78699631685054,2.13281572780646,2.10350407586935,2.29931001750872,2.32291476715185,2.10460524565908,-0.430179549169139,-2.37244496838417,40,40,40,40,40,40,40,40,40,40
6.3265306122449,-2.3487582211793,-2.46008316584308,2.46454815840481,-2.39440538501454,0.563332035208749,2.39431644171565,2.09707423693957,1.22452059529919,-2.80630077723154,-2.40223615738014,2.36385288157738,1.64294047780601,1.8578781946864,2.20361117381909,2.18377822822664,2.37002500428629,2.39347446987775,2.17389889208677,-0.485601751221424,-2.44375220207888,38,38,38,38,38,38,38,38,38,38
6.53061224489796,-2.41947256944517,-2.52974685737237,2.53508722130235,-2.46503119349751,0.50038762964362,2.46502281091283,2.16793556878729,1.29644517679858,-2.88850965835833,-2.4724707124164,2.43455988935831,1.7146828647367,1.92876007252226,2.27440661983172,2.26148280858104,2.44073999106386,2.46403417260365,2.24337446028263,-0.542537678928647,-2.51493581872526,36,36,36,36,36,36,36,36,36,36
6.73469387755102,-2.49018691771104,-2.5993422628767,2.60562628419988,-2.53565700198048,0.464913899266307,2.53572918011001,2.23879690063501,1.36839851623562,-2.97071853948511,-2.54270526745266,2.50526689713925,1.78649149606113,1.99964195035812,2.34520206584434,2.30380598591167,2.51145497784143,2.53459387532955,2.31282024448771,-0.59947360663587,-2.58611943537164,34,34,34,34,34.8955296497882,34,34,34,34,34
6.93877551020408,-2.5609012659769,-2.66893766838103,2.67616534709741,-2.60628281046345,0.398162404183312,2.60643554930719,2.30965823248273,1.44033333101943,-3.05237460571404,-2.61293982248892,2.57597390492019,1.85830012738556,2.07052382819398,2.41599751185697,2.37826562534261,2.582169964619,2.60515357805544,2.38228521711434,-0.657199570014724,-2.65730305201802,32,32,32,32,32.8955296497882,32,32,32,32,32
7.14285714285714,-2.63161561424277,-2.73853307388536,2.74670440999495,-2.67690861894642,0.400131136447491,2.67714191850437,2.38051956433045,1.51226814580324,-3.13391211096119,-2.68317437752518,2.64668091270113,1.93010875870999,2.14140570602984,2.4867929578696,2.47824624393077,2.65288495139658,2.67571328078134,2.45175018974097,-0.715092879110609,-2.7284866686644,30,30,30,30,30.8955296497882,30,30,30,30,30
7.3469387755102,-2.70232996250864,-2.80802130255032,2.81721423945984,-2.74753442742939,0.337756425641741,2.74784818229455,2.45173040719614,1.49453258786107,-3.14331642271882,-2.75390194566201,2.71738792048206,2.00202110867163,2.21231666391952,2.55758840388222,2.55640886576435,2.72360004356814,2.74592023099539,2.55016487352586,-0.615536066584468,-2.79918045272954,28,28,28,28,28.8955296497882,28,28,28,28,28
7.55102040816327,-2.77304431077451,-2.87750953121528,2.88772406892473,-2.81816023591236,0.275414162907781,2.81855444608474,2.52294125006183,1.47582417145816,-3.16068670295136,-2.82465928539348,2.788094928263,2.07393345863327,2.2832276218092,2.62838384989485,2.63459737052822,2.7943151357397,2.81612718120945,2.64839926239094,-0.517056254619562,-2.86984443842329,26,26,26,26,26.8955296497882,26,26,26,26,26
7.75510204081633,-2.84375865904037,-2.94699775988025,2.95823389838962,-2.88878604439533,0.213081713715896,2.88926070987493,2.59415209292752,1.45722150216238,-3.18227737333729,-2.89541662512494,2.85880193604394,2.14584580859492,2.35413857969888,2.69917929590748,2.71279369894421,2.86503022791126,2.8863341314235,2.74665373147541,-0.419414854832964,-2.94050842411704,24,24,24,24,24.8955296497882,24,24,24,24,24
7.95918367346939,-2.91447300730624,-3.01648598854521,3.02962790467283,-2.9594118528783,0.148571860986529,2.95996656576507,2.55740093955198,1.51996632289379,-3.21192100690979,-2.96614083119464,2.92950894382488,2.21775815855656,2.42415926140674,2.7699747419201,2.78920363874811,2.93574572792959,2.97933602777818,2.82451956140987,-0.323909593257389,-3.01120557169606,22,22,22,22,22.8955296497882,22,22,22,22,22
8.16326530612245,-2.98518735557211,-3.08597421721017,3.10013714303522,-3.03003766136127,0.084622810492527,3.03067282970391,2.62871715420963,1.49655745810541,-3.25024174316716,-3.03686503726435,3.00021595160581,2.2896705085182,2.49507080705027,2.84077018793273,2.86608353820769,3.00646081995251,3.04943593881167,2.92174108705785,-0.231543359315037,-3.08190271927508,20,20,20,20,20.8955296497882,20,20,20,20,20
8.36734693877551,-3.05590170383798,-3.15546244587513,3.17064638139761,-3.10066346984424,0.0203995012397356,3.10137909364276,2.70003336886728,1.47266126294895,-3.30012666162776,-3.10739795447433,3.07092295938675,2.36158285847985,2.56598235269381,2.91156563394536,2.94273447785373,3.07717591197544,3.11953584984517,3.01884398020241,-0.144874478451259,-3.1527907125451,18,18,18,18,18.8955296497882,18,18,18,18,18
8.57142857142857,-3.12661639111016,-3.23721245104814,3.25512785997947,-3.17124957617336,-0.0442929903868984,3.1720849492078,2.75271090920592,1.48329132234048,-3.37112294363749,-3.17881245041746,3.14162962812456,2.41917571093753,2.61948823813293,2.98240066477965,3.01898984833435,3.14789141231883,3.2045363012785,3.11827738423411,-0.215298394422995,-3.2227904966104,16,16,16,16,16.8955296497882,16,16,16,16,16
8.77551020408163,-3.19733107838234,-3.32048063116424,3.32554722277462,-3.24162769808945,-0.111166677911769,3.24279080477284,2.69115482503466,1.53301530101887,-3.4415242812844,-3.25016703485036,3.21233629686236,2.47455088750749,2.69048903632228,3.05344234237501,3.0933397637131,3.21860691266221,3.28334523796401,3.20503870017844,-0.286317065612519,-3.29285135073314,14,14,14,14,14.8955296497882,14,14,14,14,14
8.97959183673469,-3.26804576565452,-3.40437378944511,3.39596658556977,-3.3119095419824,-0.178219880676658,3.31349666033788,2.62971647884074,1.58264473038592,-3.51177984120733,-3.32139824865532,3.28304296560017,2.52897457714409,2.76148983451163,3.12457926962808,3.16752782204441,3.2893224130056,3.36224599598924,3.29185413510047,-0.357479951303838,-3.36303763272522,12,12,12,12,12.8955296497882,12,12,12,12,12
9.18367346938776,-3.3387604529267,-3.48833207995589,3.46695663994794,-3.38214120327751,-0.245650931877147,3.38420251590292,2.5683659029461,1.62634566029009,-3.58172998472331,-3.39255631994019,3.35374963433797,2.58329773477052,2.83192002817446,3.19576574131848,3.24137261423721,3.36003791334899,3.44121502053302,3.38179983386095,-0.428943070617883,-3.43329806889678,10,10,10,10,10.8955296497882,10,10,9.99999999999999,10,10
9.38775510204082,-3.40947509254419,-3.55599224559058,3.53748524474609,-3.45273992214769,-0.313812023333672,3.45490837146796,2.50579872394205,1.67011887454315,-3.67591282937849,-3.46369040243217,3.42445635073584,2.65693265845682,2.90281231199454,3.26658820169575,3.31454409509864,3.43075341369237,3.51922366179458,3.47171037670191,-0.395333670553926,-3.50358279204501,8.00000000000004,8.00000000000001,8.00000000000001,8,8.89552964978823,8.00000000000001,8,7.99999999999999,8,8.00000000000001
9.59183673469388,-3.48018973216168,-3.62388725990064,3.60790398137993,-3.52333864101786,-0.381662967682878,3.525614227033,2.44358602446472,1.71955945403735,-3.7692241849091,-3.53474650462393,3.49516306713371,2.7303510964124,2.973813731212,3.33741066207302,3.38800326301471,3.50146891403576,3.5975152962375,3.55863349847786,-0.359375487493057,-3.57394635037824,6.00000000000004,6.00000000000001,6.00000000000001,6,6.89552964978824,6.00000000000001,6,5.99999999999999,5.99999999999999,6.00000000000002
9.79591836734694,-3.55090437177916,-3.69217183781652,3.67832271801377,-3.59393802714849,-0.450274355968554,3.59632008259804,2.38070424929078,1.76322837377304,-3.86207295559888,-3.60575588620796,3.56586978353158,2.8034073515782,3.04481515042947,3.40823245729157,3.46075267811553,3.57218441437915,3.67527056841228,3.64859474262843,-0.322239173979222,-3.64435705785271,4.00000000000004,4.00000000000001,4.00000000000001,4,4.89552964978823,4.00000000000001,4,3.99999999999999,3.99999999999999,4.00000000000001
10,-3.62161901139665,-3.76098057781358,3.7487414546476,-3.66453741327911,-0.519254944100451,3.66702593816309,2.31817798006011,1.81144157403108,-3.95454341330359,-3.67674345449149,3.63657649992945,2.87597013336071,3.11581656964694,3.47905425251013,3.53315211499855,3.64289991472253,3.75331200391992,3.73620460121111,-0.284170624599435,-3.71478975728408,2.00000000000004,2.00000000000001,2.00000000000001,1.99999999999999,2.89552964978823,2.00000000000001,2,1.99999999999999,1.99999999999999,2.00000000000001
